sy_snum,sy_pnum,pl_orbper,pl_rade,pl_dens,pl_orbeccen,pl_eqt,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg
1,1,15.77979614,2.290,2.680000,0.000000,713,5723.00,0.96,0.98,-0.010,[Fe/H],4.47
1,1,14.03491514,2.390,2.540000,0.000000,641,5268.00,0.81,0.85,-0.070,[Fe/H],4.55
1,1,10.35584657,1.740,3.840000,0.000000,620,4655.00,0.69,0.73,-0.070,[Fe/H],4.62
1,1,1.68269615,1.320,5.500000,0.000000,750,3712.00,0.48,0.51,-0.070,[Fe/H],4.77
1,1,3.59576964,2.600,2.270000,0.000000,1296,5860.00,1.08,1.05,0.080,[Fe/H],4.39
1,1,12.91375431,3.320,1.650000,0.000000,849,6155.00,1.22,1.15,0.030,[Fe/H],4.33
1,1,2.62811375,2.300,2.660000,0.000000,737,4521.00,0.68,0.72,-0.020,[Fe/H],4.63
1,1,14.28226676,2.130,2.950000,0.000000,446,4201.00,0.61,0.64,-0.090,[Fe/H],4.67
1,1,9.07097734,3.010,1.880000,0.000000,825,5443.00,0.86,0.90,-0.030,[Fe/H],4.53
1,1,14.58649607,2.310,2.650000,0.000000,852,6117.00,1.18,1.10,-0.060,[Fe/H],4.33
1,1,14.48585199,2.290,2.680000,0.000000,784,5813.00,1.05,1.01,0.010,[Fe/H],4.40
1,1,40.69944430,3.730,1.420000,0.000000,685,6424.00,1.49,1.30,0.050,[Fe/H],4.21
1,1,15.45805670,8.400,0.493000,0.000000,871,5721.00,1.28,1.00,0.040,[Fe/H],4.22
1,1,7.23858540,1.380,5.190000,0.000000,816,5444.00,0.84,0.93,0.010,[Fe/H],4.55
1,1,9.43415050,6.110,3.000000,0.450000,791,5576.00,0.90,0.98,0.050,[Fe/H],4.52
1,1,161.47439370,3.180,1.740000,0.000000,343,5829.00,1.04,1.02,0.030,[Fe/H],4.42
1,1,17.97979059,2.900,1.970000,0.000000,828,6185.00,1.33,1.24,0.230,[Fe/H],4.28
1,1,30.99660733,2.210,2.810000,0.000000,500,5322.00,0.84,0.91,0.110,[Fe/H],4.55
1,1,8.50340718,1.630,4.170000,0.000000,1021,5899.00,1.15,1.02,-0.050,[Fe/H],4.32
1,1,5.16950177,1.890,3.440000,0.000000,1309,6075.00,1.24,1.03,-0.180,[Fe/H],4.26
1,1,23.44971004,2.640,2.230000,0.000000,802,6174.00,1.51,1.33,0.410,[Fe/H],4.20
1,1,23.20584623,4.750,1.040000,0.000000,1002,6096.00,2.56,1.64,0.380,[Fe/H],3.84
1,1,6.07972888,1.830,3.600000,0.000000,1111,5382.00,0.93,0.88,0.040,[Fe/H],4.43
1,1,10.21420496,2.380,2.550000,0.000000,957,5896.00,1.29,1.14,0.230,[Fe/H],4.27
1,1,22.24813967,2.560,2.320000,0.000000,609,5653.00,0.94,1.01,0.150,[Fe/H],4.50
1,1,9.48961571,1.850,3.540000,0.000000,926,5713.00,1.13,1.02,0.150,[Fe/H],4.33
1,1,4.41745855,2.900,1.970000,0.000000,1810,6570.00,1.66,1.40,0.060,[Fe/H],4.14
1,1,16.33889626,10.160,1.680000,0.370000,963,4908.00,2.52,1.00,0.130,[Fe/H],3.64
1,1,3.17391710,3.150,1.780000,0.000000,1655,6747.00,1.81,1.49,0.080,[Fe/H],4.09
1,1,3.27582262,2.100,3.000000,0.000000,1730,6170.00,1.21,1.13,-0.010,[Fe/H],4.33
1,1,15.87364565,1.990,3.220000,0.000000,632,5634.00,0.91,0.93,-0.070,[Fe/H],4.49
1,1,17.42117490,3.220,1.730000,0.000000,674,5741.00,0.98,1.05,0.210,[Fe/H],4.48
1,1,29.90722674,2.260,2.730000,0.000000,564,5871.00,0.94,0.97,-0.170,[Fe/H],4.48
1,1,3.03214559,2.960,1.920000,0.000000,1507,5849.00,1.35,1.08,0.130,[Fe/H],4.21
1,1,21.38521506,2.370,2.560000,0.000000,574,5522.00,0.87,0.92,-0.040,[Fe/H],4.53
1,1,4.18200253,2.490,2.410000,0.000000,974,5490.00,0.88,0.97,0.170,[Fe/H],4.54
1,1,13.72465129,2.070,3.060000,0.000000,831,5865.00,1.11,1.04,0.040,[Fe/H],4.36
1,1,46.40633580,2.710,2.150000,0.000000,588,6170.00,1.24,1.15,0.000,[Fe/H],4.31
1,1,1.26025909,3.120,1.790000,0.000000,1569,5281.00,0.82,0.86,-0.040,[Fe/H],4.56
1,1,24.54350418,3.520,1.540000,0.000000,616,5808.00,1.01,1.01,0.030,[Fe/H],4.44
1,1,1.28707676,1.630,4.170000,0.000000,871,4103.00,0.60,0.63,-0.040,[Fe/H],4.68
1,1,17.67179600,2.500,2.390000,0.000000,513,4870.00,0.74,0.79,0.020,[Fe/H],4.60
1,1,17.81581500,2.800,2.070000,0.000000,699,5962.00,0.97,1.04,-0.200,[M/H],4.48
1,1,9.27358194,2.570,2.310000,0.000000,649,4779.00,0.71,0.75,-0.070,[Fe/H],4.61
1,1,6.02930132,3.070,1.830000,0.000000,678,4483.00,0.67,0.70,-0.050,[Fe/H],4.64
1,1,21.67697486,2.180,2.860000,0.000000,530,4897.00,0.74,0.79,-0.030,[Fe/H],4.60
1,1,4.99678284,2.600,2.270000,0.000000,917,5264.00,0.82,0.86,0.030,[Fe/H],4.55
1,1,2.52559332,2.660,2.210000,0.000000,1406,5754.00,1.02,1.01,0.070,[Fe/H],4.43
1,1,16.01310205,2.600,2.270000,0.000000,593,4913.00,0.74,0.79,-0.030,[Fe/H],4.60
1,1,4.49876092,2.400,2.520000,0.000000,1133,5887.00,1.05,1.03,0.010,[Fe/H],4.41
1,1,41.43962808,4.730,1.040000,0.000000,516,5327.00,0.87,0.91,0.150,[Fe/H],4.53
1,1,8.35390639,2.700,2.160000,0.000000,790,5352.00,0.82,0.87,-0.060,[Fe/H],4.55
1,1,4.12554687,4.830,1.010000,0.000000,1243,6038.00,1.20,1.15,0.140,[Fe/H],4.34
1,1,15.72590000,2.940,1.940000,0.000000,602,5331.00,0.78,0.86,-0.200,[M/H],4.59
1,1,2.81650485,13.180,,0.000000,1219,5709.00,0.99,0.99,0.070,[Fe/H],4.44
1,1,4.28095859,2.690,2.170000,0.000000,1012,5624.00,0.95,0.97,0.080,[Fe/H],4.47
1,1,38.37746230,2.500,2.390000,0.000000,529,5627.00,0.92,0.95,-0.010,[Fe/H],4.50
1,1,3.72873109,6.540,0.684000,0.000000,1023,5355.00,0.84,0.88,0.000,[Fe/H],4.54
1,1,2.24338185,1.690,3.980000,0.000000,822,4192.00,0.57,0.60,-0.270,[Fe/H],4.69
1,1,2.33743801,2.440,2.470000,0.000000,1070,4945.00,0.75,0.79,-0.050,[Fe/H],4.60
1,1,11.59822172,3.040,1.850000,0.000000,396,3701.00,0.49,0.51,-0.020,[Fe/H],4.77
1,1,6.57531678,5.380,0.882000,0.000000,1015,5723.00,0.99,1.00,0.060,[Fe/H],4.45
1,1,7.27503724,5.140,0.935000,0.000000,833,5520.00,0.91,0.94,0.070,[Fe/H],4.50
1,1,12.39358604,3.010,1.880000,0.000000,677,5403.00,0.84,0.87,-0.090,[Fe/H],4.54
1,1,3.68992629,2.420,2.500000,0.000000,1147,5890.00,1.11,1.08,0.130,[Fe/H],4.38
1,1,26.39435646,3.080,1.820000,0.000000,489,5021.00,0.76,0.80,-0.040,[Fe/H],4.58
1,1,12.61190667,7.370,0.585000,0.000000,753,5559.00,0.89,0.92,-0.050,[Fe/H],4.51
1,1,2.53918318,1.970,3.260000,0.000000,1332,5703.00,0.95,0.96,-0.030,[Fe/H],4.47
1,1,6.77030201,3.360,1.620000,0.000000,812,5493.00,0.86,0.89,-0.110,[Fe/H],4.53
1,1,1.62552220,10.580,0.366000,0.000000,1579,5963.00,1.16,1.11,0.150,[Fe/H],4.36
1,1,1.59474546,12.150,,0.000000,1539,5649.00,0.92,0.94,-0.070,[Fe/H],4.49
1,1,20.50586978,3.520,1.540000,0.000000,518,4841.00,0.73,0.77,-0.040,[Fe/H],4.60
1,1,3.89593684,9.760,0.406000,0.000000,1005,5715.00,0.96,0.98,0.020,[Fe/H],4.47
1,1,22.36656079,2.890,1.980000,0.000000,536,5518.00,0.88,0.91,-0.010,[Fe/H],4.51
1,1,7.74809437,5.950,0.772000,0.000000,964,5913.00,1.16,1.11,0.190,[Fe/H],4.35
1,1,8.11437900,2.090,3.020000,0.000000,460,3715.00,0.50,0.53,0.040,[Fe/H],4.76
1,1,21.81293494,3.110,1.800000,0.000000,639,5440.00,0.86,0.90,-0.010,[Fe/H],4.53
1,1,6.36584161,2.800,2.070000,0.000000,914,5700.00,0.95,0.97,0.000,[Fe/H],4.47
1,1,3.04033042,9.210,0.438000,0.000000,1021,5181.00,0.80,0.84,-0.010,[Fe/H],4.57
1,1,4.19042557,6.140,0.743000,0.000000,1234,5903.00,1.08,1.06,0.070,[Fe/H],4.39
1,1,3.70987065,4.130,1.250000,0.000000,1151,5513.00,0.88,0.92,-0.010,[Fe/H],4.52
1,1,16.32976218,3.680,1.440000,0.000000,727,5612.00,0.91,0.94,-0.030,[Fe/H],4.50
1,1,27.80756293,14.110,,0.000000,554,5330.00,0.78,0.81,-0.260,[Fe/H],4.58
1,1,4.88548920,18.181,0.140000,0.000000,1630,5933.00,1.97,1.36,0.110,[Fe/H],3.98
1,1,80.87206390,5.990,0.767000,0.000000,452,5692.00,0.96,0.98,0.040,[Fe/H],4.47
1,1,10.35533177,2.840,2.030000,0.000000,777,5343.00,0.84,0.88,0.000,[Fe/H],4.54
1,1,10.52629406,9.170,0.440000,0.000000,713,5419.00,0.86,0.90,0.000,[Fe/H],4.53
1,1,4.58352176,8.200,0.509000,0.000000,1038,6185.00,1.27,1.18,0.050,[Fe/H],4.29
1,1,3.76182115,2.610,2.260000,0.000000,1121,5616.00,0.96,0.97,0.090,[Fe/H],4.46
1,1,56.05605380,2.110,2.980000,0.000000,265,3722.00,0.51,0.53,0.070,[Fe/H],4.75
1,1,41.40831347,13.170,,0.000000,453,5394.00,0.84,0.87,-0.060,[Fe/H],4.54
1,1,2.23749275,1.330,5.440000,0.000000,1160,5099.00,0.76,0.80,-0.120,[Fe/H],4.58
1,1,3.16789194,2.930,1.950000,0.000000,1221,5692.00,0.96,0.97,0.010,[Fe/H],4.47
1,1,16.08524954,2.920,1.950000,0.000000,613,5071.00,0.77,0.80,-0.080,[Fe/H],4.58
1,1,4.34728553,1.880,3.470000,0.000000,1174,5611.00,0.91,0.94,-0.040,[Fe/H],4.50
1,1,23.58914398,3.410,1.590000,0.000000,487,5222.00,0.80,0.84,-0.040,[Fe/H],4.56
1,1,7.41114100,2.480,2.420000,0.000000,905,5785.00,0.99,0.98,-0.030,[Fe/H],4.44
1,1,8.09888799,9.670,0.411000,0.000000,986,5995.00,1.12,1.09,0.040,[Fe/H],4.37
1,1,10.00652995,3.750,1.410000,0.000000,876,5871.00,1.04,1.04,0.020,[Fe/H],4.42
1,1,4.40840023,2.420,2.500000,0.000000,1139,5485.00,0.85,0.88,-0.120,[Fe/H],4.53
1,1,2.05234990,16.560,50.300000,0.000000,1497,6191.00,1.30,1.18,0.060,[Fe/H],4.28
1,1,5.00731778,8.520,0.484000,0.000000,998,5777.00,0.98,0.99,-0.020,[Fe/H],4.45
1,1,4.70832654,8.410,0.493000,0.000000,1162,5618.00,0.92,0.95,0.000,[Fe/H],4.49
1,1,5.39202539,2.640,2.230000,0.000000,850,5075.00,0.78,0.82,-0.010,[Fe/H],4.58
1,1,4.08227507,12.190,,0.000000,1016,5539.00,0.89,0.92,0.000,[Fe/H],4.51
1,1,3.31494634,3.290,1.670000,0.000000,1155,5437.00,0.86,0.90,-0.020,[Fe/H],4.53
1,1,39.64317811,10.630,0.363000,0.000000,472,5363.00,0.84,0.88,-0.010,[Fe/H],4.54
1,1,21.80451088,3.260,1.700000,0.000000,543,5452.00,0.85,0.88,-0.090,[Fe/H],4.53
1,1,5.15448442,2.530,2.350000,0.000000,964,5441.00,0.86,0.89,-0.010,[Fe/H],4.53
1,1,5.74347727,3.340,1.640000,0.000000,982,5660.00,0.93,0.95,-0.030,[Fe/H],4.49
1,1,3.16635371,3.580,1.500000,0.000000,1273,5633.00,0.91,0.94,-0.050,[Fe/H],4.50
1,1,3.85560355,13.880,,0.000000,1212,5849.00,1.06,1.03,0.040,[Fe/H],4.41
1,1,20.83424726,2.820,2.050000,0.000000,595,5418.00,0.86,0.90,0.010,[Fe/H],4.53
1,1,6.10485286,3.560,1.510000,0.000000,784,5326.00,0.78,0.85,-0.170,[Fe/H],4.59
1,1,11.51516988,2.950,1.930000,0.000000,657,5107.00,0.80,0.85,0.070,[Fe/H],4.57
1,1,3.60147201,2.930,1.950000,0.000000,996,5217.00,0.81,0.86,0.030,[Fe/H],4.56
1,1,28.59915399,1.960,3.280000,0.000000,298,3813.00,0.48,0.51,-0.240,[Fe/H],4.77
1,1,24.58721573,2.500,2.390000,0.000000,530,5327.00,0.82,0.86,-0.090,[Fe/H],4.55
1,1,12.53248465,3.320,1.650000,0.000000,775,5601.00,0.90,0.93,-0.080,[Fe/H],4.51
1,1,7.34071100,10.760,0.880000,0.000000,1078,6000.00,1.12,1.18,0.420,[Fe/H],4.44
1,1,3.58410122,4.570,1.090000,0.000000,1131,5438.00,0.87,0.91,0.030,[Fe/H],4.52
1,1,7.03902374,2.970,1.910000,0.000000,1051,6129.00,1.24,1.16,0.070,[Fe/H],4.31
1,1,8.36086824,3.240,1.710000,0.000000,690,4642.00,0.71,0.76,0.070,[Fe/H],4.62
1,1,12.06222443,1.620,4.210000,0.000000,750,5594.00,0.93,0.94,0.000,[Fe/H],4.48
1,1,9.93143556,2.160,2.900000,0.000000,931,5849.00,1.04,1.04,0.060,[Fe/H],4.42
1,1,3.48159251,1.110,5.670000,0.000000,1156,5418.00,0.93,0.91,0.090,[Fe/H],4.46
1,1,35.61760587,5.270,0.905000,0.000000,456,5096.00,0.78,0.82,-0.030,[Fe/H],4.58
1,1,7.40742793,2.520,2.370000,0.000000,938,5934.00,1.10,1.07,0.080,[Fe/H],4.38
1,1,17.31716585,3.100,1.810000,0.000000,454,5009.00,0.75,0.79,-0.110,[Fe/H],4.59
1,1,8.88491160,11.770,11.000000,0.570000,767,5200.00,0.89,0.91,0.300,[Fe/H],4.50
1,1,17.44490636,2.460,2.440000,0.000000,679,5387.00,0.84,0.87,-0.060,[Fe/H],4.54
1,1,18.82747265,2.810,2.060000,0.000000,632,5373.00,0.83,0.87,-0.080,[Fe/H],4.54
1,1,5.74772501,1.910,3.400000,0.000000,641,4346.00,0.65,0.68,-0.030,[Fe/H],4.65
1,1,14.55962370,2.010,3.180000,0.000000,758,5935.00,1.08,1.06,0.050,[Fe/H],4.39
1,1,1.22486632,1.120,5.710000,0.000000,1741,5282.00,0.79,0.82,-0.190,[Fe/H],4.57
1,1,1.02267882,1.360,5.290000,0.000000,1734,6014.00,1.13,1.08,0.020,[Fe/H],4.37
1,1,41.80598500,2.270,2.710000,0.000000,533,5860.00,1.04,1.04,0.060,[Fe/H],4.42
1,1,1.54492980,15.244,1.100000,0.000000,2140,6409.00,1.32,1.20,-0.100,[Fe/H],4.20
1,1,10.12804789,2.030,3.140000,0.000000,767,5706.00,0.93,0.95,-0.090,[Fe/H],4.48
1,1,3.77055210,12.680,,0.000000,1302,5944.00,1.08,1.06,0.020,[Fe/H],4.40
1,1,1.19655156,1.220,5.990000,0.000000,1414,5166.00,0.80,0.84,0.010,[Fe/H],4.57
1,1,7.33683936,1.640,4.150000,0.000000,875,5557.00,0.89,0.92,-0.060,[Fe/H],4.51
1,1,27.66552260,2.430,2.480000,0.000000,641,5901.00,1.06,1.05,0.040,[Fe/H],4.41
1,1,6.10027804,3.390,1.610000,0.000000,990,5992.00,1.15,1.10,0.090,[Fe/H],4.36
1,1,161.52801010,6.640,0.670000,0.000000,366,5694.00,0.94,0.96,-0.050,[Fe/H],4.48
1,1,11.39100250,1.790,3.700000,0.000000,618,5108.00,0.78,0.82,-0.030,[Fe/H],4.58
1,1,3.57878087,10.761,0.603000,0.000000,1440,5520.00,0.99,0.95,0.200,[M/H],4.42
1,1,8.73485836,1.820,3.620000,0.000000,890,5906.00,1.05,1.03,0.010,[Fe/H],4.42
1,1,12.99207337,1.820,3.620000,0.000000,866,5714.00,1.11,0.98,0.030,[Fe/H],4.33
1,1,3.74910006,1.430,4.940000,0.000000,1160,5850.00,1.01,1.04,0.050,[Fe/H],4.45
1,1,11.08957230,3.170,1.760000,0.000000,1422,6403.00,2.42,1.57,0.040,[Fe/H],3.87
1,1,0.97486893,1.190,5.900000,0.000000,1612,5468.00,0.84,0.92,-0.040,[Fe/H],4.56
1,1,4.89718784,1.280,5.710000,0.000000,904,5071.00,0.78,0.83,0.050,[Fe/H],4.58
1,1,5.72812599,1.470,4.770000,0.000000,569,4043.00,0.56,0.58,-0.170,[Fe/H],4.71
1,1,3.75574426,1.680,4.010000,0.000000,977,5102.00,0.77,0.81,-0.090,[Fe/H],4.58
1,1,0.67737516,0.890,4.990000,0.000000,2099,5769.00,1.02,1.01,0.050,[Fe/H],4.42
1,1,13.21407320,2.890,1.980000,0.000000,629,5162.00,0.78,0.81,-0.100,[Fe/H],4.58
1,1,158.68533080,3.210,1.730000,0.000000,350,5867.00,1.01,0.98,-0.140,[Fe/H],4.42
1,1,31.59226460,1.580,4.350000,0.000000,688,5674.00,1.32,1.00,0.070,[Fe/H],4.19
1,1,1.97376093,13.020,,0.000000,753,4739.00,0.71,0.77,-0.020,[Fe/H],4.62
1,1,53.52934870,2.430,2.480000,0.000000,348,4838.00,0.74,0.81,0.090,[Fe/H],4.61
1,1,0.92831050,1.280,5.710000,0.000000,1115,4248.00,0.62,0.65,-0.090,[Fe/H],4.67
1,1,8.39846269,2.550,2.330000,0.000000,984,6159.00,1.23,1.16,0.050,[Fe/H],4.32
1,1,8.63847725,2.120,2.960000,0.000000,1419,5870.00,1.02,1.01,-0.060,[Fe/H],4.42
1,1,13.73469807,2.180,2.860000,0.000000,634,5208.00,0.80,0.84,-0.050,[Fe/H],4.56
1,1,14.55397590,3.050,1.850000,0.000000,939,6383.00,1.47,1.30,0.060,[Fe/H],4.21
1,1,11.30119217,1.960,3.280000,0.000000,852,5971.00,1.12,1.09,0.080,[Fe/H],4.38
1,1,4.24153639,1.370,5.240000,0.000000,1177,5745.00,0.97,0.98,0.000,[Fe/H],4.46
1,1,11.13125132,2.110,2.980000,0.000000,952,5839.00,1.38,1.19,0.340,[Fe/H],4.23
1,1,6.40087618,1.300,5.600000,0.000000,1109,5475.00,1.09,0.93,0.090,[Fe/H],4.33
1,1,27.07237711,2.170,2.880000,0.000000,605,5680.00,0.95,0.96,-0.020,[Fe/H],4.47
1,1,13.71933369,2.390,2.540000,0.000000,864,6224.00,1.29,1.19,0.030,[Fe/H],4.29
1,1,133.46052350,6.880,0.640000,0.000000,433,5681.00,0.93,0.95,-0.070,[Fe/H],4.49
1,1,3.52249910,15.872,0.270000,0.000000,1680,6213.00,1.49,1.21,-0.055,[Fe/H],4.17
1,1,14.13176026,2.850,2.020000,0.000000,675,5315.00,0.82,0.85,-0.090,[Fe/H],4.55
1,1,11.41928253,2.000,3.200000,0.000000,419,4435.00,0.63,0.67,-0.170,[Fe/H],4.66
1,1,40.05874730,3.540,1.520000,0.000000,489,5507.00,0.90,0.93,0.060,[Fe/H],4.50
1,1,50.28638192,3.790,1.390000,0.000000,543,5919.00,1.12,1.05,0.020,[Fe/H],4.36
1,1,30.86389310,2.890,1.980000,0.000000,743,6112.00,1.65,1.19,-0.060,[Fe/H],4.08
1,1,8.09219642,1.140,5.750000,0.000000,1089,5770.00,1.16,0.99,0.000,[Fe/H],4.30
1,1,117.93108781,10.420,0.373000,0.000000,418,5965.00,1.06,1.04,-0.040,[Fe/H],4.41
1,1,0.63133235,1.460,4.820000,0.000000,1322,4653.00,0.71,0.76,0.050,[Fe/H],4.62
1,1,55.63934000,3.010,1.880000,0.000000,478,5734.00,0.98,0.99,0.040,[Fe/H],4.45
1,1,4.59725385,1.930,3.350000,0.000000,1105,5803.00,1.04,1.03,0.100,[Fe/H],4.42
1,1,23.58447697,2.700,2.160000,0.000000,730,5747.00,1.24,1.01,0.050,[Fe/H],4.25
1,1,10.11716531,3.550,1.510000,0.000000,1163,6761.00,1.71,1.45,0.020,[Fe/H],4.13
1,1,19.12947337,2.140,2.930000,0.000000,817,5743.00,0.93,0.95,-0.130,[Fe/H],4.48
1,1,6.14698510,2.120,2.960000,0.000000,1164,6162.00,1.22,1.15,0.010,[Fe/H],4.33
1,1,8.57503552,4.110,1.250000,0.000000,1374,5028.00,3.42,1.25,-0.030,[Fe/H],3.46
1,1,10.50682565,10.240,0.381000,0.000000,668,5286.00,0.85,0.90,0.160,[Fe/H],4.54
1,1,3.99010623,9.030,0.449000,0.000000,1124,5861.00,1.03,1.03,0.020,[Fe/H],4.42
1,1,10.03538581,5.110,0.943000,0.000000,786,5638.00,0.92,0.94,-0.080,[Fe/H],4.49
1,1,33.19956480,2.760,2.100000,0.000000,485,5279.00,0.81,0.86,-0.060,[Fe/H],4.55
1,1,127.83380980,6.090,0.749000,0.000000,554,6260.00,1.36,1.23,0.090,[Fe/H],4.25
1,1,1.92279873,1.310,5.550000,0.000000,1215,5191.00,0.80,0.84,-0.030,[Fe/H],4.56
1,1,3.22296927,1.770,3.750000,0.000000,1239,5928.00,1.08,1.06,0.040,[Fe/H],4.40
1,1,4.16809082,1.570,4.390000,0.000000,1277,5643.00,0.96,0.98,0.060,[Fe/H],4.47
1,1,4.51436633,1.870,3.500000,0.000000,1231,6035.00,1.22,1.15,0.140,[Fe/H],4.32
1,1,4.48758907,1.250,5.910000,0.000000,1305,6079.00,1.15,1.05,-0.120,[Fe/H],4.34
1,1,51.92927591,5.630,0.831000,0.000000,574,5602.00,0.91,0.93,-0.060,[Fe/H],4.50
1,1,0.56785714,1.510,4.610000,0.000000,1848,5039.00,0.77,0.81,-0.020,[Fe/H],4.58
1,1,6.88337562,2.110,2.980000,0.000000,857,5698.00,0.97,0.98,0.030,[Fe/H],4.46
1,1,11.29695137,1.700,3.950000,0.000000,907,6037.00,1.11,1.07,-0.020,[Fe/H],4.38
1,1,5.62153941,1.270,5.770000,0.000000,992,5732.00,0.97,0.99,0.020,[Fe/H],4.46
1,1,7.13969410,2.060,3.080000,0.000000,965,5596.00,0.90,0.92,-0.080,[Fe/H],4.50
1,1,18.75469980,2.020,3.160000,0.000000,382,4339.00,0.62,0.64,-0.180,[Fe/H],4.67
1,1,13.32388301,2.020,3.160000,0.000000,378,4554.00,0.66,0.70,-0.130,[Fe/H],4.64
1,1,11.41909375,2.790,2.070000,0.000000,921,5954.00,1.11,1.08,0.080,[Fe/H],4.38
1,1,11.36112327,2.730,2.130000,0.000000,869,5895.00,1.04,1.03,-0.010,[Fe/H],4.41
1,1,16.56059504,2.560,2.320000,0.000000,701,5403.00,0.81,0.85,-0.180,[Fe/H],4.56
1,1,15.74957994,2.730,2.130000,0.000000,777,5770.00,0.96,0.98,-0.060,[Fe/H],4.46
1,1,37.81445140,2.570,2.310000,0.000000,626,6058.00,1.31,1.22,0.290,[Fe/H],4.29
1,1,2.49577962,17.070,47.500000,0.000000,1408,5920.00,1.06,1.04,0.000,[Fe/H],4.41
1,1,124.41983980,5.230,0.914000,0.000000,416,5324.00,0.81,0.85,-0.090,[Fe/H],4.56
1,1,1.21956827,1.600,4.280000,0.000000,1252,4848.00,0.73,0.78,-0.020,[Fe/H],4.60
1,1,2.05387982,2.590,2.280000,0.000000,1523,5830.00,1.03,1.02,0.050,[Fe/H],4.42
1,1,2.61302086,1.680,4.010000,0.000000,713,4128.00,0.57,0.59,-0.240,[Fe/H],4.70
1,1,0.92785982,2.040,3.120000,0.000000,1361,4913.00,0.75,0.79,0.010,[Fe/H],4.59
1,1,19.80792185,2.480,2.420000,0.000000,624,5579.00,0.91,0.94,0.000,[Fe/H],4.50
1,1,2.34323190,1.180,5.890000,0.000000,1054,4940.00,0.77,0.83,0.150,[Fe/H],4.58
1,1,6.91134416,1.700,3.950000,0.000000,1086,5695.00,1.20,1.01,0.150,[Fe/H],4.28
1,1,394.62449040,7.140,0.610000,0.000000,325,6059.00,1.64,1.23,0.120,[Fe/H],4.10
1,1,7.19303878,1.780,3.720000,0.000000,995,5932.00,1.09,1.06,0.030,[Fe/H],4.39
1,1,8.50699658,1.680,4.010000,0.000000,900,5455.00,0.85,0.89,-0.070,[Fe/H],4.53
1,1,44.93098040,2.540,2.340000,0.000000,565,6100.00,1.16,1.19,0.220,[Fe/H],4.38
1,1,7.16892463,1.690,3.980000,0.000000,1187,6350.00,1.55,1.30,0.070,[Fe/H],4.17
1,1,2.14463285,16.720,49.400000,0.000000,1736,6179.00,1.27,1.17,0.040,[Fe/H],4.29
1,1,7.88663110,8.350,0.497000,0.000000,996,5835.00,1.03,1.03,0.060,[Fe/H],4.42
1,1,8.02768059,9.300,0.432000,0.000000,824,5535.00,0.93,0.96,0.120,[Fe/H],4.49
1,1,85.35129427,6.800,0.650000,0.000000,390,5773.00,0.99,0.99,0.020,[Fe/H],4.45
1,1,76.13602028,4.870,1.000000,0.000000,399,5653.00,0.91,0.96,-0.040,[Fe/H],4.50
1,1,20.38177573,3.090,1.820000,0.000000,528,5020.00,0.77,0.81,-0.020,[Fe/H],4.59
1,1,5.10137945,3.240,1.710000,0.000000,1050,5836.00,1.06,1.04,0.090,[Fe/H],4.40
1,1,3.94963138,2.280,2.700000,0.000000,966,5047.00,0.78,0.82,0.010,[Fe/H],4.58
1,1,3.14866453,2.210,2.810000,0.000000,1097,5333.00,0.84,0.88,0.040,[Fe/H],4.54
1,1,15.59461874,2.900,1.970000,0.000000,718,5678.00,0.95,0.96,-0.030,[Fe/H],4.46
1,1,5.83376092,2.400,2.520000,0.000000,1143,5754.00,1.00,1.00,0.040,[Fe/H],4.44
1,1,14.16399294,2.490,2.410000,0.000000,694,5570.00,0.92,0.93,-0.010,[Fe/H],4.49
1,1,2.61703254,1.630,4.170000,0.000000,996,4751.00,0.71,0.75,-0.070,[Fe/H],4.62
1,1,150.24212700,4.640,1.070000,0.000000,327,5541.00,0.91,0.92,-0.020,[Fe/H],4.49
1,1,5.03251791,2.050,3.100000,0.000000,1047,5614.00,0.89,0.93,-0.080,[Fe/H],4.51
1,1,40.42877550,3.610,1.480000,0.000000,494,5664.00,0.95,0.97,0.020,[Fe/H],4.47
1,1,21.35876210,2.780,2.080000,0.000000,691,5857.00,1.02,1.01,-0.010,[Fe/H],4.43
1,1,22.04590180,3.740,1.420000,0.000000,640,5993.00,1.14,1.11,0.090,[Fe/H],4.37
1,1,2.57885507,1.990,3.220000,0.000000,1230,5902.00,1.08,1.05,0.040,[Fe/H],4.40
1,1,20.55338440,3.750,1.410000,0.000000,749,6163.00,1.27,1.18,0.070,[Fe/H],4.29
1,1,40.06867270,3.940,1.320000,0.000000,560,6020.00,1.13,1.09,0.030,[Fe/H],4.37
1,1,27.50737990,2.900,1.970000,0.000000,569,5958.00,1.11,1.06,0.030,[Fe/H],4.38
1,1,5.14438011,1.430,4.940000,0.000000,923,5060.00,0.77,0.81,-0.030,[Fe/H],4.58
1,1,18.45847097,2.120,2.960000,0.000000,632,5261.00,0.81,0.85,-0.060,[Fe/H],4.56
1,1,25.94220330,1.930,3.350000,0.000000,501,5044.00,0.77,0.81,-0.030,[Fe/H],4.58
1,1,33.38559380,2.570,2.310000,0.000000,580,5792.00,1.02,1.02,0.050,[Fe/H],4.42
1,1,7.71468975,2.660,2.210000,0.000000,1622,6761.00,1.74,1.46,0.030,[Fe/H],4.12
1,1,4.44448017,1.780,3.720000,0.000000,1217,5961.00,1.09,1.06,0.000,[Fe/H],4.39
